file_name,tempo,energy,spectral_centroid,spectral_bandwidth,spectral_rolloff,zero_crossing_rate,chroma_mean,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,valence,arousal
Michel Cleis & AMÉMÉ - La Mezcla (AMÉMÉ Remix) (feat. Totó La Momposina).mp3,129.19921875,0.23980986,2590.007204784676,2644.941625403488,5543.647002669572,0.1025466465114838,0.44178748,-73.392296,75.74492,3.7859101,9.0255,-1.1051142,8.019657,0.30057666,14.481663,2.7792654,9.831339,0.25559214,3.610046,3.3031137,0.5180014409569352,0.030983246020332443
Mike Cervello - Impulse.mp3,129.19921875,0.26787585,2066.2307073740126,2338.878424203341,4697.217894672532,0.07585648360282937,0.5862797,-110.38798,96.267166,17.457806,18.076477,7.2175875,13.232416,2.5707407,8.104591,-0.4714932,6.309315,1.3697987,4.1864285,0.078921676,0.41324614147480254,0.034609350567916405
Mili & DiMO (BG) - Verona.mp3,123.046875,0.25036368,2562.4031191655354,2657.9521932068706,5630.097759103586,0.09549190249122316,0.45826054,-46.005848,77.52998,-0.21401466,17.286253,1.4986119,12.310629,-0.08793303,5.9562173,-1.4894748,6.195713,-0.31067693,0.6572004,-5.3882504,0.5124806238331071,0.030806468159426004
MKLA - Come Close.mp3,135.99917763157896,0.3334324,1942.4084004196143,2453.6063666358923,4439.046670236895,0.0585075278151135,0.42178476,-68.80587,104.32982,16.09559,19.559853,6.849603,8.977594,5.775661,7.25256,2.5630074,3.8828948,-1.8041157,3.9600532,2.1826777,0.38848168008392286,0.045346533037158424
MOGUAI - ACIIID (Kryder x Benny Benassi Remix).mp3,129.19921875,0.2544218,3072.0441081226627,2720.3286929609762,6244.268911112486,0.1495370671495233,0.45255238,-17.419249,52.58335,-18.961353,16.871317,6.092813,9.493543,-4.4367375,0.5319189,-6.9104276,-3.5205114,-7.727256,2.0388093,-4.1689463,0.6144088216245326,0.03287109784141649
Mondragon - Doh.mp3,123.046875,0.25431818,3332.2124537769687,2954.1056433164704,6831.619722744642,0.16739321823873898,0.6072333,-96.00783,39.540962,15.6821165,13.200249,7.3195662,17.485605,5.740311,9.67799,1.2632495,7.46139,0.99375457,5.157719,1.3498769,0.6664424907553937,0.031293057021684945
Monolink - Return to Oz (ARTBAT Remix) [Edit].mp3,123.046875,0.22668979,1870.4323832069601,2038.656756727732,3769.1379034233178,0.08468982978016071,0.40781903,-112.92439,108.85371,-5.8505154,18.115417,0.6945202,7.857801,-1.4888737,0.5299594,-7.0174294,-2.0351331,-4.102958,-2.421501,-1.5950147,0.37408647664139205,0.02789346972713247
MOONLGHT - Free Bird.mp3,143.5546875,0.3472675,2482.813287260807,2599.392693999765,5558.3055274664885,0.09813374214473951,0.48141238,-5.6731644,86.38012,-2.9042704,23.06176,8.432619,10.06853,-0.7311367,5.880272,1.3736849,6.5961275,-1.1437215,5.424026,-0.7903127,0.49656265745216144,0.04985187866259366
"Mr. Belt & Wezol, BENDAH & LIMITED LIFE - I Feel Love (Extended Mix).mp3",123.046875,0.22708005,3200.7858408044954,2960.2532560287527,6716.531983033347,0.13761529111965687,0.44534412,-95.98973,57.138546,26.844412,13.1133585,7.971482,12.741407,2.356898,7.060632,-0.56298035,6.7865996,-0.5749276,2.882536,-2.5268428,0.6401571681608991,0.027941490174271166
My Humps - Richie Rizki (Baile Edit).mp3,129.19921875,0.23485798,2634.353215829828,2495.812064920655,5367.595285277725,0.12011938284469839,0.3825662,-79.5264,65.17492,-18.678951,6.9170103,-6.7982764,-2.1457832,-5.45661,-9.983969,-7.9289546,-3.113089,-7.7443185,-0.4103544,-5.0279427,0.5268706431659657,0.030343467072816564
Neon Steve - 4 The Love.mp3,123.046875,0.27543855,2888.0113518258036,2614.299019046081,5814.366503473398,0.13949375298187022,0.505943,-49.80132,61.173832,-9.509911,6.092232,-1.526393,7.270698,-0.10530992,4.112714,-1.1132865,5.6453066,-0.53799963,4.472972,-3.4730659,0.5776022703651608,0.03389185247942805
Neon Steve - On The Move (Extended Mix).mp3,123.046875,0.26977006,2301.525210059665,2267.5128045018896,4681.5960430997575,0.09899363781294285,0.45176592,-90.00239,77.31047,-3.487576,18.453167,-1.5279757,13.931337,4.1987653,5.3068285,-3.2114756,3.5517757,1.3148737,14.161038,11.027107,0.460305042011933,0.033194362360518426
Neon Steve - WE'RE BACK.mp3,123.046875,0.3374271,2040.2628101123437,2163.8843978675163,4104.753098112343,0.08521276279843212,0.55629754,-57.67494,94.34446,-12.894333,21.37238,2.9929657,15.50404,3.5534558,10.06648,-0.5970147,3.6727521,2.3084393,5.595992,0.83848846,0.40805256202246876,0.041519351361785084
Nick Curly - Abiola (Nick Curly Version).mp3,123.046875,0.24279732,2573.0272543547785,2780.3249529097716,5524.518610037002,0.07941673194132685,0.48349842,-111.12809,70.67348,30.569075,26.046957,14.903652,15.683166,6.409258,13.27658,4.5220823,10.520457,-2.0901208,2.5409453,-2.6294062,0.5146054508709557,0.029875450883992016
Nicky Dippin' - Lollipop.mp3,129.19921875,0.24528372,2245.2392910897843,2332.998902022305,4545.295757405898,0.10134259392233456,0.4341306,-66.8151,93.650925,-9.273952,9.050406,3.9655137,8.425484,1.4573385,2.5499306,-2.8296165,1.9151558,-7.034293,0.7250445,-5.094309,0.44904785821795684,0.031690465367864816
Nico Aristy - Nokia.mp3,129.19921875,0.30902442,3053.9241829317125,2793.319761363704,6296.205594214061,0.12066985529572362,0.48877972,-59.69451,52.84384,10.078545,19.605463,10.603858,22.726772,5.3368077,20.700134,2.6550508,9.730468,3.2704976,10.409169,0.3881553,0.6107848365863425,0.03992571407288779
NightFunk - Good Shit.mp3,129.19921875,0.22385791,1877.1104401214805,2050.6078315543327,3817.166908384413,0.07490952687171629,0.46638006,-161.97864,103.629074,32.038265,25.82702,9.938031,11.764079,2.638067,2.2620163,-1.6906374,3.264311,-3.269547,0.9337334,-4.7549973,0.3754220880242961,0.028922267010784708
Nils Hoffmann - Higher Power.mp3,123.046875,0.21799758,1643.8988010783187,2072.9012457547924,3631.459430528034,0.04872808317632536,0.37117946,-136.81361,117.82622,23.736212,21.604746,8.836224,10.936376,1.8215749,5.4077287,-0.80809945,1.9101396,-2.186632,0.30259478,-2.589166,0.32877976021566374,0.026823921070899814
Nina Simone & Sofi Tukker - Sinnerman (Sofi Tukker Remix).mp3,123.046875,0.24539128,1653.9987633301157,2117.68520909781,3627.3195406267155,0.05027907912466314,0.363568,-121.01088,117.59768,18.959137,24.925209,-3.166975,10.613274,-5.195845,2.7788453,0.85777384,-1.9607246,-5.220604,4.749096,0.9655512,0.33079975266602313,0.030194630089681596
Nirvana - Smells Like Teen Spirit (ATLiens Remix).mp3,129.19921875,0.34636712,1765.2984562350607,2012.589651526166,3759.384148726162,0.05568454819725864,0.52750176,-90.04949,102.97634,-17.065397,16.661665,13.005474,13.816542,6.998716,12.601093,7.5945954,11.807936,9.189778,7.941711,0.761875,0.35305969124701214,0.0447503614006564
"Nitti, Marten Hørger - Want You.mp3",123.046875,0.29320952,2339.5111082156673,2405.7399192381386,4857.232208018281,0.09886424136198316,0.49795228,-54.937325,76.80165,-5.7921243,24.454899,2.1400812,10.626163,-1.1102746,4.0385294,-2.587075,3.1786606,-3.178033,-0.2793147,-3.5673246,0.46790222164313344,0.036078515520785004
NO SIGNE - Selection (Extended Mix).mp3,123.046875,0.25310466,2024.01532737584,2181.187796795088,4086.527872306534,0.08681013114959839,0.54902744,-114.78563,106.38522,12.224649,7.029269,-0.10172622,15.301362,0.2825613,6.246641,2.6852434,2.3484519,0.2538584,8.153359,1.3752484,0.404803065475168,0.03114373708376661
No Thanks - Bring It Back.mp3,123.046875,0.29794857,2344.977947794424,2165.6220077991106,4587.847476535373,0.11899243264531893,0.528188,-53.33053,88.03848,-15.417787,22.944315,2.370933,11.639264,0.6383883,8.249504,1.5122594,5.6062064,-3.811564,4.324028,-2.0269697,0.46899558955888476,0.03666164033347741
Noizu & Tony Romera - 4 The People.mp3,123.046875,0.29100993,2979.2252321920682,2715.061071001725,6106.349483977514,0.14441170833964265,0.46338925,-43.023342,57.991394,4.196186,20.708305,3.3092222,8.325057,0.2133263,5.6698565,-5.3188496,4.033752,-6.6232505,-2.650779,-9.004211,0.5958450464384136,0.0358078628196381
"Noizu, Westend & No_Me - Push To Start-1.mp3",129.19921875,0.2819076,3011.626234212546,2718.330941130827,5991.812998375885,0.16653618415805257,0.5783426,-65.99153,62.3626,4.957067,4.747674,3.1578007,4.0753484,-4.467153,2.5142286,-0.37184253,5.2684426,-2.482028,-1.1012474,-6.4395638,0.6023252468425092,0.03642224016075488
"Noizu, Westend & No_Me - Push To Start.mp3",129.19921875,0.2819076,3011.626234212546,2718.330941130827,5991.812998375885,0.16653618415805257,0.5783426,-65.99153,62.3626,4.957067,4.747674,3.1578007,4.0753484,-4.467153,2.5142286,-0.37184253,5.2684426,-2.482028,-1.1012474,-6.4395638,0.6023252468425092,0.03642224016075488
Nora En Pure - Arbora.mp3,123.046875,0.28047094,1656.3274952238173,2198.602418721912,3410.131269003822,0.05892857436035515,0.4232411,-81.047844,131.38226,11.548199,-3.8524277,5.2016945,9.373798,-0.15398093,-1.0170168,-3.0965264,4.417584,-0.7523907,8.678075,2.2341762,0.3312654990447635,0.034511072386521846
Nora En Pure - Convincing.mp3,123.046875,0.24587049,2566.8392682636163,2449.548613510074,5170.512962178426,0.12287758192783946,0.4195814,-58.331104,80.68551,-10.783551,9.109891,-0.99874604,7.139918,-7.567263,-3.3460658,-2.6490808,-1.8257996,-6.0109324,-5.9431424,-6.4414344,0.5133678536527233,0.030253594944952056
Nora En Pure - Pretoria.mp3,123.046875,0.27913538,1966.1708707550106,2182.736762167525,4113.713854313589,0.07681180655443526,0.4208969,-57.10594,113.01695,-8.887523,5.00794,1.5778452,5.544497,0.69885164,2.140963,-2.7816298,3.5791898,0.82743657,2.8734322,-2.3496017,0.3932341741510021,0.03434673574520275
Nora En Pure - Spring Embers.mp3,123.046875,0.22797817,1928.9561978136862,2313.19114771237,3836.320168417008,0.0742403624487705,0.37502187,-107.24913,119.525986,7.4265156,-9.499101,-0.37102315,3.3573864,-4.485105,-3.7176344,-1.7037269,3.511399,-3.2295284,4.9175434,4.8718324,0.38579123956273725,0.028052001376636326
Novak - Work It.mp3,129.19921875,0.31817934,1931.4763284858636,2312.4203544007823,4046.496743044239,0.0702546851035276,0.51491255,-116.46229,94.87154,7.1216006,10.410973,8.157593,17.410183,4.874594,8.479866,1.6160346,9.1782255,2.3500822,4.4308705,2.3532903,0.3862952656971727,0.04110852204321418
Nowbru - Speech.mp3,123.046875,0.24122234,2418.480239700986,2081.654827006088,4598.3784793468,0.12374763631642088,0.57137394,-107.61857,77.732285,-24.544628,12.273562,-5.7771378,3.2367284,-11.537396,-0.961414,-6.2025933,-5.216896,-4.5521803,1.3344516,-4.001274,0.4836960479401972,0.029681654734304175
"Octavio Cabuata, Liriany, Manoo - Levando a Vida (22 Manoo Dub Vocal).mp3",123.046875,0.30079973,1622.9061268360426,2283.7861023063074,3738.255009407463,0.04723392386851346,0.5304284,-142.28789,103.66764,33.483425,28.539858,13.861432,21.667574,17.615023,13.424774,9.408696,12.330405,6.5336423,9.353388,4.3751116,0.3245812253672085,0.03701246646232903
Odd Mob - LEFT TO RIGHT (Extended Mix).mp3,129.19921875,0.340253,2045.3402899354287,2262.516998203476,4270.664916614261,0.06789948024165807,0.46277368,-69.137436,93.05842,-8.485695,6.884197,0.09844435,7.425632,-8.9834585,-5.4201217,-12.00203,11.975735,-1.4671654,8.538476,7.832701,0.40906805798708573,0.04396042119478807
Odd Mob - LEFT TO RIGHT-1.mp3,129.19921875,0.2893064,2487.672325971868,2494.4416723489758,5281.160747657162,0.10412624109226538,0.54121935,-42.474834,72.840965,-19.851736,9.023968,0.7863203,7.0751667,-1.951418,-1.9642087,-7.0474734,6.3275604,-4.464538,4.005332,1.529169,0.49753446519437355,0.037378161144442854
Odd Mob - LEFT TO RIGHT.mp3,129.19921875,0.2893064,2487.672325971868,2494.4416723489758,5281.160747657162,0.10412624109226538,0.54121935,-42.474834,72.840965,-19.851736,9.023968,0.7863203,7.0751667,-1.951418,-1.9642087,-7.0474734,6.3275604,-4.464538,4.005332,1.529169,0.49753446519437355,0.037378161144442854
OKAYVAL - Basslevel.mp3,129.19921875,0.25215143,2275.1214127786066,2451.0460687707846,4787.242010211057,0.09788436832097058,0.51436675,-107.31479,75.98854,4.044794,26.56043,9.624696,13.270341,2.7796862,8.40923,3.5283859,9.438419,2.117275,4.1029162,0.17991789,0.4550242825557213,0.032577767717884856
okgiorgio - okokok.mp3,143.5546875,0.20748869,2405.5637169144998,2585.2395298501774,5340.135266890936,0.08882138437865283,0.4224486,-103.42879,84.85303,10.329317,18.236979,1.6697321,9.326002,0.18722804,1.5211332,-4.444726,4.1366735,-2.817455,-0.19578351,-3.5668137,0.48111274338289994,0.029785973456455395
Oliver Heldens - Aquarius.mp3,123.046875,0.2844965,2684.589190562231,2701.356031399829,5911.5662340044755,0.10021011532276813,0.48935932,-64.67451,67.87731,11.322391,23.527391,-4.8427563,14.605442,-0.8011878,2.955777,-3.8053164,1.1534868,-4.633525,1.0176408,-4.4169264,0.5369178381124462,0.0350064035737887
Oliver Tree & Robin Schulz - Miss You.mp3,143.5546875,0.2279665,2712.468768481145,2729.6369722197683,5971.701867092397,0.11322252636454576,0.43320084,-59.56722,72.43777,-0.07805301,20.998247,7.836619,11.917892,-3.0565076,4.3535643,-7.7336707,1.1888556,-5.274859,0.6651112,-5.2258315,0.542493753696229,0.03272565999941435
Omiki - Balkan (Mandragora Remix).mp3,99.38401442307692,0.34257576,2064.063534864764,2308.1080851113456,4490.3750775609205,0.0716828604467509,0.5942553,-34.310795,96.727936,-5.3636856,35.24411,1.1770632,12.927912,8.350223,9.433415,4.899111,13.204471,-1.1404464,6.4226303,2.5595148,0.41281270697295275,0.03404655414320027
Omiki - Na Le (Coming Soon!!! Remix).mp3,112.34714673913044,0.32439902,2144.0111990821215,2362.2844726334815,4702.798915894564,0.08042270180498164,0.52859205,-35.909977,98.20568,-6.5930724,15.8253,5.9160843,14.368617,5.430487,7.870821,3.6931374,10.375824,0.82653224,6.711264,-0.8094756,0.4288022398164243,0.036445304779234626
ON_1 & Starli - Ready (Extended Mix) (feat. Becking).mp3,129.19921875,0.37669453,2007.9095374578062,2130.3840757199496,4103.16267562462,0.0859314032997919,0.5302969,-85.58573,100.82274,15.700906,27.480656,4.6443167,15.247256,2.0294533,9.469073,0.33599862,5.452088,1.5500101,4.0185647,0.27826464,0.40158190749156125,0.048668639015522784
OxiDaksi - Not Like You 2 - OUT NOW.mp3,89.10290948275862,0.24518102,2257.837773805602,2427.749306150228,4960.261321504967,0.08304207483030678,0.46217227,-71.299065,96.54392,0.41035098,12.558773,1.796568,10.99571,-1.0530989,2.781478,-0.59791213,0.12496587,-3.9184337,-0.8118053,-4.0221543,0.45156755476112037,0.021846342595005088
OxiDaksi - Revolution.mp3,89.10290948275862,0.2718368,2203.9327798732875,2476.2089361338817,4977.9845030763345,0.07848717923055366,0.4708539,-63.489807,99.05498,15.659451,19.376944,3.3669887,10.596758,0.81323487,3.9263496,0.21140672,3.3443973,-3.4887886,1.3188595,-3.5611718,0.4407865559746575,0.024221448667331374
OxiDaksi - ThikHai ThikHai.mp3,89.10290948275862,0.27034906,1654.0152987934714,2013.1096041220017,3539.340390648383,0.057678541516448086,0.47469082,-92.27428,119.520805,-1.5481185,11.392534,3.7327042,11.421475,3.9576383,3.9941819,-4.8538427,3.6736724,0.36649206,5.084788,-2.4226716,0.3308030597586943,0.024088887423517762
Pandora - Bhajare.mp3,143.5546875,0.27034503,2073.9447443179065,2468.4960861540253,4790.078193750725,0.07345823602461447,0.50819397,-78.70125,100.56734,5.3842645,20.17227,6.248103,6.3291345,5.7655616,4.246045,1.6322898,4.9407663,-2.0201547,4.7073245,-0.448994,0.4147889488635813,0.038809296616818756
Panjabi mc Mundial to bach Le (RAK remix).mp3,172.265625,0.37065476,2750.8896166465033,2578.266043918342,5690.265808862729,0.12055079457777605,0.41757485,-27.45258,63.690678,-18.298796,4.468631,-1.0917196,3.5320187,-4.073301,0.3775587,-1.1713631,6.6298404,2.887649,6.7573547,0.07787849,0.5501779233293007,0.06385107419919223
Parra for Cuva - Mimose.mp3,117.45383522727273,0.13302764,1454.7226447029248,1795.915543942616,2993.1358412500285,0.05293196602716004,0.3698867,-185.63007,128.14241,0.70529586,13.699764,8.146469,7.2973194,-1.2047526,0.114135474,0.12514304,2.5020492,0.13613443,5.970664,0.089895375,0.2909445289405849,0.015624606857520783
Parra for Cuva - Wicked Games (feat. Anna Naklab).mp3,123.046875,0.19071384,2333.461867985426,2526.401325192609,4985.766868737049,0.08697480123478275,0.39930746,-142.23318,88.3669,20.86121,16.855026,16.561619,6.1970587,-4.5751715,3.4207408,-5.738677,2.4576569,-4.2401505,1.4127576,-1.2813851,0.4666923735970852,0.023466741753509268
PBH & JACK - Set The Tempo (feat. HQA).mp3,123.046875,0.23518981,2527.5965613847206,2497.403614523288,5314.16320530475,0.11675346535730102,0.5196985,-69.53307,80.3707,0.9723221,12.618833,-6.589924,5.7575965,-0.8482191,4.297556,-4.8388133,-0.18214132,-7.200886,-4.1664343,-8.212906,0.5055193122769441,0.028939371200976893
Pharoahe Monch - Simon Says.mp3,92.28515625,0.18539225,2315.823560814856,2174.0474960623224,4398.3154951407505,0.12198823412365951,0.43943486,-90.87367,88.26503,-40.44643,19.932083,19.194155,3.9131575,0.7942697,4.2924023,-2.8976321,2.8324502,-4.6623764,-2.1497383,-5.090869,0.4631647121629712,0.01710895235737553
Phlegmatic Dogs - Bastard.mp3,123.046875,0.24131195,2406.8667287545663,2402.024030529688,5011.2240486498495,0.09119537740307807,0.49244022,-83.034805,78.50736,-0.9820289,31.709906,6.864941,15.632615,6.1191,8.059738,4.315775,8.497612,2.5862901,7.634883,1.2478759,0.4813733457509133,0.029692681651795283
Phlegmatic Dogs - Kicknbass.mp3,123.046875,0.3003968,1804.8955507036599,1837.2358213234684,3480.6204798367044,0.07316386020588607,0.54229236,-95.053986,114.008766,-14.5930805,20.204012,0.83428806,15.862178,-0.051718835,10.654593,3.2386262,7.9732428,2.2839153,4.2134166,-0.48736155,0.360979110140732,0.036962887505069375
Pickle - La Fiesta.mp3,129.19921875,0.24167162,3554.0270281264893,2905.9196189387917,6981.231052890145,0.18167496334284822,0.5083062,-72.624115,34.195858,12.235823,18.5566,6.4687643,17.972385,3.1946282,9.782889,2.5870402,9.68452,-2.1200895,-0.60484016,-5.8055763,0.7108054056252978,0.031223784730536865
Pimp Chic! - Stick-Up.mp3,129.19921875,0.2522864,2395.9256590267178,2467.0782242628043,5003.173801475326,0.10660675030321407,0.45571685,-83.46646,83.25939,-2.3370044,5.6225767,-4.1659956,14.568884,1.1350012,1.1414939,-4.2513247,7.73429,-0.57977843,2.51963,-0.072809115,0.47918513180534356,0.03259520634601358
PLS&TY & Sofiya Nzau - Your Love (Antdot Remix).mp3,123.046875,0.29523093,2419.2438894007037,2779.443557819188,5639.525342352393,0.08247694152935792,0.4386253,-46.209076,83.75205,3.2953587,8.988552,14.474721,1.5567331,-1.196198,6.71006,-2.6284525,5.7880163,-2.5408285,2.6401212,-0.14312723,0.48384877788014075,0.036327242734842
POLOVICH - Drug Talk.mp3,129.19921875,0.27434042,2425.4463672406027,2454.289865245623,5095.088426720141,0.09133032733679525,0.5204104,-77.17235,73.14198,-4.163653,27.534168,4.462058,15.455136,2.9237814,5.5427895,-5.6338263,1.9975473,-3.8917425,3.9843469,-3.4071238,0.48508927344812053,0.03544456805975642
Prem Joshua - Shiva Moon (Moon Nectar Remix).mp3,129.19921875,0.16008607,2126.8189148456654,2271.133244130274,4463.2277340009905,0.10504801720354842,0.44834277,-125.33743,97.40994,17.160425,33.877235,-1.1275072,12.204298,-4.9201603,7.7431564,-5.347508,4.239295,-1.1246549,5.9213557,-1.153243,0.4253637829691331,0.02068299459933769
PSY-BOUNCE ◉ Meduza - Lose Control (LEXIO x EMADUS Remix) ft. Becky Hill & Goodboys.mp3,143.5546875,0.20739028,2416.783249341416,2552.505619346098,5258.607647866192,0.09560238084133943,0.46402538,-94.28169,80.89937,4.6779466,15.354789,-0.6242452,9.914062,-0.13921513,6.0616574,-1.194145,7.229614,0.42553204,5.087532,-0.6043879,0.48335664986828325,0.02977184663177468
PSY-TRANCE ◉ AronChupa - I'm an Albatraoz (KOVA Remix).mp3,143.5546875,0.23069511,2189.23269548428,2091.2736725748846,4361.580381193124,0.11255638961819153,0.47924376,-92.6698,92.02166,-21.301998,17.926828,-5.689976,2.275781,-0.71738267,2.2786167,-3.1228535,2.711369,-4.068533,-3.647045,-1.5639228,0.43784653909685606,0.03311736493196804
